dia;ativo3;ativo4;ativo11;ativo13;ativo14;ativo15;ativo16;ativo19;ativo20;ativo23;ativo24;ativo25;ativo28;ativo31;tivo33;ativo34;ativo37;ativo41;ativo42;ativo43;ativo50;ativo51;ativo55;ativo57;ativo64;ativo65;ativo66;ativo69;ativo71;ativo74;ativo76;ativo81;ativo82;ativo83;ativo84;ativo85;ativo86;ativo87;ativo89
428;-0.005524703;0.000456909;-0.015384702;-0.000700448;-0.004037685;-0.023529412;-0.02343559;-0.019354839;0.01576129;0.048019208;-0.08536596;0.017277382;-0.01010096;-0.033009678;0.036350148;-0.002759083;-0.008955224;0;-0.023478468;-0.008208955;-0.001109922;-0.006666706;-0.046025331;-0.027272732;0;0.027567625;0.037293293;-0.02294686;-0.004650702;-0.002428834;0.021710811;-0.00156052;-0.007874016;0.007894832;0;-0.017893589;0.017254648;-0.028985507;0.005844329
429;0.010999832;0.07990864;0.035156352;0.040658911;0.027026936;0.034136546;0.015295412;0.051809211;0.034483291;0.030927835;0.031372844;0.039531319;0.045918367;0.059036119;0.012168933;0.05375494;0.014056225;0;0.049351375;-0.010534236;0.033333255;0.040268536;0.095614062;0.074766464;0;0.045821464;0.045230412;0.001236094;-0.01869113;0.06017395;-0.019337016;0.013284788;0.058730159;0.044386451;0;0.063191836;0.034936734;-0.014925373;0.025822852
430;0;0.025369955;0.015094296;-0.056921589;-0.002192939;-0.02815534;-0.057402597;-0.011336982;0.013887917;0.011111111;0.079847652;0.00985926;-0.024390244;0.042851753;-0.07708628;-0.005626402;0.01980198;0;-0.037986074;-0.019011407;0.005376559;-0.003548447;-0.012009644;0.012173949;0;-0.023609558;-0.017198308;0.001234568;-0.009524286;-0.032152264;-0.046587257;0.002570643;0.049475262;-0.029807589;0;-0.009327549;-0.058219201;0;-0.036501033
431;-0.060336365;-0.148453611;-0.070631959;-0.12499996;-0.100219824;-0.050949051;-0.068613943;-0.051008304;-0.046300777;-0.106227106;-0.070422401;-0.083403117;-0.08999995;-0.029090971;-0.042145594;-0.109769929;-0.02961165;0;-0.131933532;-0.107751938;-0.051336906;-0.059242476;-0.162884919;-0.110824827;0;-0.081608885;-0.075642111;-0.062885327;-0.037500018;-0.149152581;-0.136590864;-0.016666718;-0.057142857;-0.080277513;0;-0.147580431;-0.122077948;-0.053030303;-0.092096316
432;0.072865626;0.112348687;0.075999987;0.089795991;0.111382565;0.070526316;0.076923136;0.041666667;0.080151567;0.081967213;-0.037878881;0.080340785;0.071428513;0.059925113;0.048;0.00932207;0.035517696;0;0.072202163;0.038227628;0.07328054;0.09772884;-0.039690299;0.135265819;0;0.068860785;0.071755664;-0.078947368;0.013985521;0.049800841;0.072650641;0.011734055;0.060606061;-0.03017263;0;0.040585615;0.081360949;0.008;0.020863111
433;-0.007958067;0.027427107;0.010780708;-0.008614277;-0.010989011;0.003933137;0.049450492;-0.004;0.018082898;0.041666667;0.023622178;0.042253649;0.010256462;-0.03180211;-0.003053435;0.043240856;-0.014492694;0;-0.010101043;0.092050209;0.008403475;0;-0.074596471;0.026382816;0;-0.014685054;-0.005697892;-0.042857143;-0.013792624;0.029601519;-0.033128785;0.027835104;0.028571429;-0.024444363;0;-0.024438362;-0.004377565;-0.015873016;0.057082233
434;-0.032967181;-0.108050911;-0.033100497;-0.10464679;-0.097777822;-0.040156709;-0.101308848;-0.06626506;-0.012538057;-0.001818182;-0.007692465;-0.022702748;-0.088832483;-0.030656953;-0.009188361;-0.05432592;-0.019607843;0;-0.086734694;-0.03908046;-0.061458361;-0.059561106;-0.052287577;-0.164593677;0;-0.064903753;-0.081661972;-0.07761194;-0.030969546;0.00368592;-0.06116751;-0.019558751;0.005555556;-0.020501069;0;-0.09159914;-0.105523498;0.008064516;-0.033333123
435;-0.011363594;-0.073634147;-0.080638982;0.008438843;-0.064039363;-0.056122449;-0.034372267;-0.062365591;-0.021163174;-0.033879781;0.015503846;0.02018802;-0.052924844;0.016566252;-0.010046368;-0.028510662;0.005;0;-0.03538175;-0.055023923;-0.064372906;-0.07099998;-0.13793142;0.046650203;0;-0.017994883;-0.03276128;-0.053398058;-0.020618062;-0.071244882;-0.034874343;0.017647136;0.004143646;-0.047674601;0;-0.044568298;0.005837266;0.032;0.044827667
436;0.01149421;-0.180000013;-0.064956535;-0.092468574;-0.072105316;-0.034594595;-0.079939724;-0.005504587;-0.042704124;-0.057315234;-0.106870027;-0.024125743;0.023529412;-0.046296264;-0.074941452;-0.015768715;-0.004975124;0;-0.041698842;-0.046413502;-0.042704574;-0.047362777;-0.155999765;-0.101469969;0;-0.027486884;-0.032258065;-0.162393162;-0.10526374;-0.031237722;-0.084313782;-0.027393817;-0.050894085;0.034676394;0;-0.110787172;-0.076053813;-0.131782946;-0.106270782
437;0.004545438;-0.151657308;-0.004424842;-0.073305693;-0.058423089;-0.051511758;-0.093442623;0.000922509;-0.003385881;-0.048;-0.004273784;-0.027500024;-0.137931034;-0.037281549;0.004219409;0.04138849;-0.055;0;-0.087429492;-0.101769912;-0.039653043;-0.032015029;0.067930654;-0.010553984;0;-0.059219405;-0.0566667;-0.12244898;-0.045882407;-0.061224495;-0.078923162;0.007493566;0.001449275;-0.07953722;0;-0.053114754;-0.040661157;-0.0625;0.025849269
438;-0.054298443;-0.078510827;0.01777788;-0.049751271;-0.042168675;-0.06729634;0.067269439;-0.00921659;-0.121815686;-0.067226891;0.05751103;-0.118823185;-0.118666667;-0.052037147;-0.075630252;-0.021367464;-0.068783069;0;-0.084768212;-0.061083744;-0.019355064;-0.027237421;0.050295554;-0.093333368;0;-0.046924176;-0.056537034;-0.095348837;-0.099876819;0.002173957;-0.013616739;-0.015132084;-0.037626628;-0.076923195;0;-0.082409972;-0.00068918;-0.095238095;-0.082073437
439;-0.043062333;-0.020399989;-0.096069888;-0.052355992;-0.078616352;-0.056962025;-0.010504914;-0.025581395;-0.025805459;-0.036036036;0.012986766;-0.04700159;-0.136157337;0.017021314;-0.031818182;-0.005240171;-0.056818182;0;-0.034732272;-0.080797482;-0.069736854;-0.049999961;0.014084714;0.035294122;0;-0.068147701;-0.030711684;0.025706941;0.027398668;-0.088937054;-0.023569024;-0.020833436;-0.007518797;-0.033333222;0;0.00754717;-0.03655169;0;-0.090195929
440;0;-0.077174411;-0.014975876;0.003314802;-0.044368601;-0.045637584;-0.068493151;-0.045346062;-0.026489021;-0.056074766;-0.087339706;-0.021428597;-0.045534151;-0.058577428;-0.102347418;-0.067164131;-0.06626506;0;-0.027486307;-0.011415525;-0.03818927;-0.036210538;-0.051388909;-0.100000104;0;-0.030283536;-0.072642932;-0.107769424;0.132;-0.045238143;-0.051724138;-0.023404177;0.021212121;-0.022988426;0;0.011235955;0.012884681;-0.157894737;0
441;0.024999906;0.261061941;0.167238859;0.150881063;0.207142857;0.212376934;0.184191176;0.1495;0.115304617;0.168316832;0.07550504;0.123044822;0.064220183;0.093333393;0.117154812;0.054117653;0.161935484;0;0.081706068;0.093533487;0.251470336;0.233726487;0.109809475;0.212121107;0;0.116611329;0.120833333;0.151685393;0.054180212;0.144638461;0.163636364;0.064814731;0.054896142;0;0;0.12962963;0.130742089;0.125;0.077586167
442;0.036585537;0.080701787;0.050420167;0.004306368;0.064497041;0.011600928;0.040049674;0.006959548;0.046051355;0.059322034;0.008979444;0.014856131;0.103448276;0.034552813;0.014981273;0.04910706;0.046640755;0;0.004750642;-0.033790919;0.022326822;0.037889531;0.055408867;0.041666892;0;0.011603659;0.014869851;0.070731707;0.060335263;0.089324575;-0.046875;0.017647136;-0.005625879;0.099999646;0;0.029508197;-0.0159375;0.066666667;0.072799809
443;-0.07058826;-0.206818197;-0.080000044;-0.190090589;-0.104502446;-0.041284404;-0.064776119;-0.045788337;-0.078426583;-0.0744;-0.127831719;-0.054589812;-0.1796875;-0.047937131;-0.095940959;-0.012765949;-0.098143236;0;-0.147517683;-0.191256831;-0.103448267;-0.109860113;-0.09999974;-0.086000171;0;-0.138529382;-0.120879089;-0.066059226;-0.067438427;-0.120000005;-0.171147541;-0.007539557;-0.012729844;-0.036096141;0;-0.14522293;-0.185773293;-0.046875;-0.061148031
444;0.01265818;-0.033974602;-0.051304366;0;-0.047175726;0.064593301;-0.034471752;-0.01539158;0.03922921;0.017286085;-0.007421219;0.031612841;0.028571429;-0.009492324;0.02244898;-0.01896546;0.1;0;0.018857459;0.243243243;-0.071795022;-0.06094293;0.070833152;0.077133785;0;-0.086719048;-0.074999958;-0.06097561;0.016949153;-0.024090956;0.172863924;0.023043807;0.00286533;-0.048543527;0;0.015275708;-0.02496096;0;0.016679857
445;0.072750008;0.036016979;-0.031164076;0.029411782;-0.016938111;-0.024719101;-0.003636364;-0.017931034;0.00182725;0.010620221;-0.065420647;-0.045966175;0.000925926;-0.025000074;-0.010978044;0.003954303;-0.037433155;0;0.002177409;0.075;-0.053867222;-0.058775469;0.018158502;-0.053326639;0;0.025046729;0.035585539;0.038961039;-0.005556667;-0.018164883;0.004384486;-0.005198094;0;0.037900742;0;0.009174312;0.00800004;-0.001092896;0.015624579
446;0.037054189;0.132924222;0.073793744;0.125714255;0.100066269;0.074884793;0.078301261;0.029962547;0.047095591;0.076082388;0.139000132;0.033431615;0.114708603;0.021367558;0.067608476;0.028446324;0.027777778;0;0.129820695;-0.006066734;0.046715337;0.071552428;0.063693856;0.126609213;0;0.117797228;0.104393171;0.0625;0.077095058;0.145635782;0.074546676;-0.004727519;0.035714286;0.044943668;0;0.090909091;0.132936423;0.072210066;0.038461818
447;0.005505612;0.032491028;-0.056387599;0.030456825;-0.012048193;-0.026795284;0.015692246;0.013636364;0.006967643;-0.01875;0.022826958;-0.024421164;0.029045643;-0.016736438;0.016068053;0.010638334;0.016216216;0;-0.043269185;0.05595117;-0.022315206;-0.016592426;-0.067065611;-0.053809457;0;-0.009787928;-0.015360339;0.176470588;0.032158228;-0.04430646;-0.058125;0.010999975;-0.037241379;0.026882038;0;-0.012666667;0.010157654;0.020408163;-0.000740596
448;-0.129958558;-0.150000012;-0.071428583;-0.088669985;-0.153658537;-0.09030837;-0.086640357;-0.121076233;-0.069165165;-0.088375796;-0.094420621;-0.05721717;-0.172580645;-0.0851064;-0.073488372;-0.031578924;-0.044680851;0;-0.101507588;-0.1522158;-0.115549291;-0.121399155;-0.177150084;-0.068948214;0;-0.079077397;-0.07199996;-0.05;-0.056280933;-0.081022491;-0.122428666;-0.010880292;-0.219197708;0.007853375;0;-0.128966914;-0.05686543;-0.05;-0.028910653
449;0.001669609;-0.037433146;-0.069884346;-0.038378277;-0.056916427;0.047215496;-0.032835821;-0.019897959;-0.040249494;-0.017467249;-0.042653844;-0.023103418;-0.082846004;-0.048372024;0.016064257;-0.043478272;-0.006124722;0;-0.042505483;-0.073863636;-0.096774303;-0.082435634;0.014040492;-0.037837793;0;-0.033989301;-0.021551723;-0.042105263;-0.041533546;-0.077793494;-0.017013233;-0.00024995;-0.073394495;-0.017922171;0;-0.018604651;-0.056985329;-0.052631579;-0.148091538
450;-0.02692659;-0.106837573;-0.092432436;-0.04103431;-0.025974026;-0.116763006;-0.006515775;-0.115044248;-0.040642512;-0.050222222;-0.128712836;-0.001059017;-0.11477152;-0.027370528;-0.055335968;-0.087272801;-0.052661064;0;-0.078271082;-0.067484663;-0.087500104;-0.106687045;0;-0.070786567;0;-0.101851852;-0.101321625;-0.096703297;-0.077778333;0.032719785;-0.078461538;0.000250012;-0.02970297;-0.047871008;0;-0.056082148;-0.049122846;-0.001111111;-0.099462289
451;-0.05125823;-0.004784648;-0.023228056;-0.091441965;-0.082352941;-0.037958115;-0.019330342;-0.118235294;-0.011433075;-0.029012635;-0.029545343;-0.051943402;-0.069627851;-0.013065383;-0.061715481;-0.04432263;-0.027794205;0;-0.095057034;-0.092105263;-0.013698353;0;-0.186154127;0.009069203;0;-0.092783505;-0.112254853;-0.072992701;-0.02891568;-0.103465401;-0.039649416;-0.025;-0.032653061;-0.002777769;0;-0.048117155;-0.093890902;-0.111234705;-0.014925142
452;0.104860971;0.225961513;0.12804872;0.122580629;0.132478632;0.160544218;0.009151707;0.060040027;0.115644828;0.139277108;0.229507912;0.098769985;0.335483871;0.120163066;0.094760312;0.120375106;0.012773723;0;0.193277381;0.173913043;0.111110925;0.088571333;0.245747039;0.112642107;0;0.0995455;0.10712302;0.049868766;-0.032257464;0.146880248;0.216862234;0.015384564;0.160337553;0.031476553;0;0.163516484;0.138461538;-0.123904881;0.101010108
453;-0.011942052;0.031372548;0.048648602;0.036206903;0.056603774;-0.044548652;-0.023020579;0.047828823;-0.021339225;0.005499154;0.048571614;0.04477616;0.111111111;0.050909045;0.082484725;0.04930234;0.006006006;0;0.035798061;0.017283951;0.119642737;0.131758626;0.047040862;0.023155593;0;0.074824263;0.067331724;0.0125;0.025640385;0.059220032;0.022857143;0.017676794;0.054545455;0.026194965;0;0.057801284;0.03100163;0;0.028440375
454;-0.008905978;0.064638749;0.133505139;0.098169778;0.047142857;0.103067485;0.071046055;0.196396396;0.021804517;0.005469079;0.008174104;0.032467513;0.052173913;0.137110722;0.0724365;0.047872308;0.030447761;0;0.133144476;0.152912621;0.11483276;0.105751347;0.272463719;-0.028947401;0;0.081153885;0.067757009;0.283950617;0.125000703;0.084545458;0.092877095;-0.069975163;0.034482759;-0.026842089;0;0.071428571;0.071318424;-0.1;0.066904101
455;0.025545654;-0.007142877;0;-0.010101095;0.007503411;0.046718576;0.05;0.074297189;0.006096388;-0.00209205;-0.049549561;0.003144659;-0.123966942;-0.001521445;-0.013157895;-0.010152278;-0.009269988;0;-0.02;-0.012631579;0.030042908;-0.022651041;-0.014806397;-0.149051335;0;0.017787264;0.020131247;0.132692308;0.098888333;0.047778711;-0.082747604;-0.01280683;-0.083333333;0.005948815;0;-0.066666667;0.021590427;0.095238095;0.028428186
456;-0.011140292;0.019784168;-0.004547431;0.016836812;-0.030467163;0.009564293;0.02031746;-0.035981308;0.06030634;0.072955975;0.004739648;0;0.113207547;-0.009523863;-0.032888889;0.013675291;0.012865497;0;-0.012244847;0.066098081;0.143055689;0.162661041;-0.071676146;0.114012675;0;-0.014680181;-0.007293008;-0.074702886;-0.028311946;0.055200002;-0.003831418;-0.009459405;0.090909091;0.014785302;0;-0.011785714;0.021486475;0.086956522;0.060975771
457;-0.004177152;0.085361556;0.027866517;0.0837932;0.156424511;-0.046315789;0.073428749;-0.002423655;-0.042583953;-0.017584994;0.062263976;0.024137908;0.073728814;0.005769248;0.030330882;0.055649201;0.025404157;0;0.10692143;-0.035;0.065613396;0.048357302;0.033623749;0.032589864;0;0.099680699;0.084701862;0.060550459;0.092613;-0.008718765;0.062937063;0.00954974;-0.04;0.059602435;0;0.037224431;0.070344862;0.066666667;0.039080578
458;0.002923387;-0.025024354;-0.086666613;0;-0.030797103;-0.06401766;-0.031884;-0.030126336;0;-0.081145585;-0.014209724;-0.060606051;-0.06866614;-0.050095651;-0.000892061;-0.01637375;-0.01463964;0;-0.093793747;-0.049740933;-0.100341993;-0.087676111;-0.137349317;-0.042081939;0;-0.038387129;-0.033864542;-0.083044983;0.009522857;-0.04818356;-0.124671053;-0.011081081;0;-0.026749985;0;0;-0.085051576;-0.02625;-0.028023592
459;0.039290256;-0.029999972;-0.023844305;-0.128240717;-0.065420503;-0.055424528;0.038922093;-0.005511022;-0.030449651;0.02987013;0.00360384;-0.009123466;-0.177966102;-0.010466913;-0.102678571;-0.025578544;-0.005714286;0;-0.013903193;0.052344602;-0.044359845;-0.061752218;-0.036312893;-0.034682091;0;-0.06843338;-0.055670103;-0.047169811;0.014150957;-0.021695462;-0.075159714;0.009018803;-0.071180556;0.006935579;0;-0.146341463;-0.031690141;-0.01283697;0.016691764
460;0.048658526;-0.012027545;-0.047856499;-0.012214556;0.02;-0.032459426;0.048991412;0.002518892;0.025245606;0.022278268;0.075404037;0.006576794;-0.051546392;0.002440976;-0.082587065;0.008333285;0;0;-0.023498642;-0.070466321;0.061007863;0.036610519;0.007246231;0.04191612;0;0.0158444;0.015720524;-0.02970297;0.0176749;-0.011498933;-0.010158472;0.080444235;-0.026168224;0.020408093;0;-0.02;-0.030909091;-0.057217165;0.014925479
461;-0.004535264;-0.057043523;0.06230368;0.013978474;-0.058169935;-0.052903226;-0.038461591;-0.020100503;-0.009009124;-0.013157895;-0.081803093;-0.042796488;-0.141304348;-0.019480538;-0.035791757;-0.049173603;0.005747126;0;0.048128286;-0.074693423;0.046249996;0.031746029;-0.057553806;0.010344936;0;0.038284369;0.029664703;0;0;0.048192815;-0.025041051;-0.015542718;-0.097888676;0.075000122;0;0.009162849;0.046904315;0.013793103;-0.064706134
462;-0.014836436;0.045739629;-0.006899814;0.039236472;-0.011797363;0.008174387;-0.005428514;0.037948718;0.036364226;0.042916667;0.030909069;0.032423221;0.025316456;0.105132452;-0.014623172;-0.009126461;0;0;0.037755102;-0.030120482;-0.010752612;-0.009615395;-0.083969364;-0.056314059;0;-0.01843636;-0.001670188;0.03877551;-0.003656766;-0.023384899;0.035368421;0.00840331;0.029787234;-0.011627866;0;0.000825423;0.012544803;-0.047619048;0.022012525
463;-0.045416746;-0.08641974;-0.071464116;-0.086734656;-0.073735955;-0.05;-0.043952999;0.008893281;-0.01461887;-0.02117459;-0.075837946;-0.024793391;-0.096296296;-0.150561768;-0.060502283;-0.034210503;0.028571429;0;-0.059980285;-0.01242236;-0.094203076;-0.069514555;-0.058333309;-0.054249381;0;-0.132521704;-0.137599289;-0.066797642;-0.051375735;-0.040178573;-0.105327369;-0.036616062;-0.07231405;-0.01200017;0;-0.092783505;-0.065132743;-0.014285714;-0.033076696
464;0.117888067;0.038223894;0.070016101;0.04525143;0.06899166;-0.00284495;0.012620253;0.043095005;0.038280514;0.028571429;-0.00763323;0.050169452;0.06010929;0.113315698;-0.008505468;0.044505057;0.107777778;0;0.04602505;0.012578616;0.116000133;0.091819641;0.08495575;-0.056724159;0;0.027666318;0.023278321;0.037894737;-0.008704066;0.088372139;0.045909091;0.025163799;0.084632517;-0.03072164;0;0.039545455;0.03332075;0.014492754;0.02863939
465;-0.038782233;-0.003346958;-0.015984038;0.012292775;-0.011347518;-0.027104137;0.020771573;0.03286385;0.048870705;0.011904762;0.05576898;0.003550704;-0.046391753;0.021386163;-0.00122549;0.004782561;-0.064694082;0;-0.0005;-0.036024845;-0.03464767;-0.013379147;0.00326269;-0.060135282;0;-0.020678854;-0.016113744;0.00811359;-0.002926831;-0.0225331;0.008257279;0.01355147;0.047227926;-0.017444512;0;-0.046786183;-0.008794503;-0.001428571;0.005413753
466;-0.003468051;0.029850748;0.019796906;-0.015311465;0.011477762;0.011730205;-0.037500056;-0.002272727;0.014985919;0.031372549;0.045537458;0.054036641;-0.067567568;0.027529951;0.036809816;0.05279105;0.071849866;0;-0.042521311;0.081185567;-0.016088968;-0.001549796;-0.042276467;-0.015096993;0;-0.001593665;-0.014932514;0.042253521;-0.060664902;0.008744118;0.017241379;-0.059788069;0.12745098;-0.024756252;0;-0.00733945;-0.012938928;0.001430615;-0.014615127
467;-0.004640354;-0.057970935;-0.042807365;-0.066487945;-0.04964539;0.001449275;-0.079734219;0.025056948;-0.00671088;-0.038022814;-0.042682977;-0.00213611;-0.057971014;0.009434016;-0.014201183;-0.003288203;-0.035017509;0;-0.072622731;0.013110846;-0.062893197;-0.076445512;-0.032258236;0.012408816;0;-0.070231447;-0.058679753;0.036679537;0.020832813;0.019700473;-0.068220339;0.026294607;-0.097391304;-0.019487343;0;-0.013401109;-0.043071234;-0.042857143;-0.054644665
468;-0.0455712;-0.019615461;-0.058762247;-0.006892545;-0.005970149;0.001447178;0.011158517;0.006666667;0.02432457;0.022529644;-0.071883736;0.021406761;-0.030769231;0.005607531;-0.018007203;0.03092794;0.021254536;0;-0.045070366;0.08;-0.045637424;-0.052100848;0;0.009372918;0;-0.042918457;-0.038961039;0.024208566;0.010204597;-0.061050932;0.005911778;0.003921621;-0.019267823;0.017520941;0;-0.057142857;-0.02152638;-0.089552239;-0.002477364
469;0.040053766;-0.097685402;-0.088397909;-0.060150416;-0.143393393;-0.060693642;0.035378124;-0.021633554;-0.034302311;-0.018940858;-0.098039043;-0.026646728;-0.079365079;-0.02973984;-0.040342298;0.019999944;-0.02284264;0;-0.072566426;-0.181917211;-0.085794803;-0.079787177;0;-0.117857269;0;-0.093721977;-0.087027081;-0.056363636;0;-0.094650247;-0.095840868;-0.011197942;-0.015717092;0.001028164;0;-0.048683557;-0.08800004;0.06557377;-0.048013354
470;-0.013737078;0.023913039;0.09393939;0;0.095530237;-0.033846154;0.036050157;-0.014440433;0;0.038613081;0.056521531;0.038449735;0.087931034;-0.003831416;0.01910828;0.017647046;0.028571429;0;0.036895611;0.059920107;0.123076968;0.136801539;0.0157894;0.051012432;0;0.123701144;0.138543584;0.073217726;0;0.045454502;0.1625;-0.012904951;0;0.03979447;0;0;0.145175533;0.061538462;0.078260834
471;-0.039285711;0.019108312;0.007756268;0.134153886;0.0304;0;0.031769985;0.011904762;0.021857166;-0.012139605;0.036008283;0.006516572;0.141045959;0.011538458;0.06875;-0.036608798;-0.025757576;0;0.092024546;-0.052763819;0.041095795;0.046186357;-0.03108794;0.043913456;0;0.017173096;0.006760322;0.005385996;0;-0.032608698;0.04344086;-0.096584819;0.179640719;-0.043209732;0;0.17232376;0.026809574;-0.057971014;-0.008064573
